budget,method,task,regime,seed,episode,accepted,breach,gated_success,gated_utility,predicted_revision_risk,realized_revision_risk
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,7,1,0,0.721600,0.836618,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,0,1,0,0.713365,0.824152,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,1,1,0,0.726753,0.852678,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,2,1,0,0.709883,0.827356,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,3,1,0,0.723260,0.826041,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,4,1,0,0.719819,0.828171,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,5,1,0,0.699012,0.813806,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,6,1,0,0.739416,0.849438,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,3,7,1,0,0.717658,0.837203,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,0,1,0,0.701223,0.816088,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,1,1,0,0.714204,0.818815,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,2,1,0,0.725055,0.861361,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,3,1,0,0.709803,0.819731,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,4,1,0,0.710931,0.811271,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,5,1,0,0.729818,0.839070,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,6,1,0,0.747838,0.855468,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,4,7,1,0,0.734987,0.822654,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,0,1,0,0.712881,0.818334,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,1,1,0,0.705989,0.833313,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,2,1,0,0.712215,0.831264,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,3,1,0,0.684256,0.803346,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,4,1,0,0.713994,0.830939,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,5,1,0,0.737511,0.859260,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,6,1,0,0.730562,0.847032,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,5,7,1,0,0.672429,0.792314,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,0,1,0,0.700618,0.818087,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,1,1,0,0.710798,0.811068,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,2,1,0,0.716275,0.830006,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,3,1,0,0.693748,0.811191,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,4,1,0,0.730353,0.847167,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,5,1,0,0.722222,0.845554,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,6,1,0,0.717790,0.842083,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,6,7,1,0,0.730058,0.843598,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,0,1,0,0.696060,0.793309,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,1,1,0,0.697050,0.819758,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,2,1,0,0.738799,0.862816,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,3,1,0,0.738650,0.844548,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,4,1,0,0.728797,0.847141,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,5,1,0,0.701041,0.823835,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,6,1,0,0.730421,0.843293,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,7,7,1,0,0.718938,0.834689,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,0,1,0,0.705881,0.819189,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,1,1,0,0.711656,0.813113,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,2,1,0,0.720520,0.842761,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,3,1,0,0.700295,0.814370,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,4,1,0,0.722152,0.831948,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,5,1,0,0.718510,0.832800,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,6,1,0,0.702864,0.802391,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,8,7,1,0,0.727056,0.845935,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,0,1,0,0.753587,0.849924,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,1,1,0,0.719173,0.831061,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,2,1,0,0.731527,0.839811,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,3,1,0,0.696992,0.805129,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,4,1,0,0.701565,0.814766,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,5,1,0,0.710797,0.840991,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,6,1,0,0.724606,0.833229,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,9,7,1,0,0.703557,0.826835,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,0,1,0,0.705303,0.789835,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,1,1,0,0.709704,0.811612,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,2,1,0,0.733592,0.840706,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,3,1,0,0.698268,0.782039,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,4,1,0,0.684770,0.767900,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,5,1,0,0.681772,0.788165,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,6,1,0,0.679035,0.771086,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,0,7,1,0,0.693327,0.775504,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,0,1,0,0.719620,0.808928,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,1,1,0,0.687649,0.785403,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,2,1,0,0.691197,0.781434,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,3,1,0,0.698370,0.798671,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,4,1,0,0.717627,0.803124,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,5,1,0,0.667822,0.751318,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,6,1,0,0.695180,0.786470,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,1,7,1,0,0.698920,0.786601,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,0,1,0,0.712632,0.793253,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,1,1,0,0.736039,0.837990,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,2,1,0,0.721417,0.806697,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,3,1,0,0.704890,0.807518,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,4,1,0,0.724649,0.828101,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,5,1,0,0.733386,0.818276,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,6,1,0,0.693585,0.779079,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,2,7,1,0,0.687689,0.790599,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,0,1,0,0.711158,0.784742,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,1,1,0,0.707388,0.814055,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,2,1,0,0.716360,0.796997,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,3,1,0,0.690154,0.783700,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,4,1,0,0.715475,0.790676,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,5,1,0,0.714912,0.815430,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,6,1,0,0.704351,0.798598,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,3,7,1,0,0.716034,0.820347,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,0,1,0,0.701584,0.799790,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,1,1,0,0.654152,0.754192,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,2,1,0,0.698345,0.786353,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,3,1,0,0.713358,0.790908,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,4,1,0,0.688781,0.755263,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,5,1,0,0.698220,0.783764,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,6,1,0,0.698878,0.792331,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,4,7,1,0,0.707268,0.775033,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,0,1,0,0.688250,0.796468,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,1,1,0,0.742796,0.821430,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,2,1,0,0.653452,0.732520,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,3,1,0,0.697964,0.786538,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,4,1,0,0.703123,0.798711,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,5,1,0,0.685416,0.762257,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,6,1,0,0.697811,0.796916,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,5,7,1,0,0.677081,0.751275,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,0,1,0,0.708762,0.789567,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,1,1,0,0.711189,0.801253,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,2,1,0,0.716264,0.811906,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,3,1,0,0.686092,0.787625,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,4,1,0,0.693425,0.788579,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,5,1,0,0.713692,0.799449,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,6,1,0,0.693962,0.791006,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,6,7,1,0,0.728280,0.816449,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,7,0,1,0,0.702920,0.787524,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,7,1,1,0,0.701452,0.779477,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,7,2,1,0,0.704219,0.799584,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,environment_change_intervention,7,3,1,0,0.702820,0.779452,0.000000,0.000000
